[32m [INFO] [08/18/2025 16:00] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:02] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:02] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:02] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:02] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:02] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Register | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Register | MESSAGE: Email already exists [0m 
[32m [INFO] [08/18/2025 16:03] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Register | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Register | MESSAGE: Password too short [0m 
[32m [INFO] [08/18/2025 16:03] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Register | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Register | MESSAGE: Email already exists [0m 
[32m [INFO] [08/18/2025 16:03] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Register | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Register | MESSAGE: Register succesful [0m 
[32m [INFO] [08/18/2025 16:04] | USER: undefined | IP: ::ffff:127.0.0.1 | ROUTE: /Login | FILE: /Users/niek/Documents/code/github/final-cms/server/auth/authServices.ts | FUNCTION: Login | MESSAGE: Login succesful [0m 
[32m [INFO] [08/18/2025 16:05] | USER: niek@niek1.com | IP: ::ffff:127.0.0.1 | ROUTE: /FolderStructure | FILE: routes/editRoutes.ts | FUNCTION: FolderStructure | MESSAGE: ENOENT: no such file or directory, scandir 'projects/13/EmptyDir' [0m 
[32m [INFO] [08/18/2025 16:05] | USER: niek@niek1.com | IP: ::ffff:127.0.0.1 | ROUTE: /FolderStructure | FILE: routes/editRoutes.ts | FUNCTION: undefined | MESSAGE: undefined [0m 
[32m [INFO] [08/18/2025 16:06] | USER: niek@niek1.com | IP: ::ffff:127.0.0.1 | ROUTE: /FolderStructure | FILE: routes/editRoutes.ts | FUNCTION: undefined | MESSAGE: undefined [0m 
[32m [INFO] [08/18/2025 16:07] | USER: niek@niek1.com | IP: ::ffff:127.0.0.1 | ROUTE: /FolderStructure | FILE: routes/editRoutes.ts | FUNCTION: undefined | MESSAGE: undefined [0m 
